75
255
317
316
262
315
63
318
311
273
312
258
362
140
161
342
32
25
164
139
138
228
227
169
73
184
173
82
87
226
252
137
163
229
64
165
348
162
368
67
341
160
338
21
20
37
223
222
60
275
340
168
134
186
133
31
265
346
349
24
263
174
272
251
176
26
259
277
171
249
250
230
55
319
386
86
141
253
61
170
380
254
287
57
196
83
183
385
374
361
279
347
1
58
166
66
51
202
85
393
314
188
39
191
281
260
291
276
322
290
199
116
90
377
345
110
59
144
282
383
69
369
43
190
179
365
268
142
104
10
187
344
257
68
357
337
296
384
102
367
304
231
3
53
48
343
65
70
62
205
381
201
27
270
117
293
35
33
297
200
46
378
113
379
351
22
359
239
233
98
210
206
91
13
358
159
248
203
181
74
99
366
294
301
126
339
101
79
89
121
328
356
240
150
114
36
329
151
267
278
29
215
292
350
172
398
261
354
143
93
382
232
44
94
17
178
360
280
399
45
333
28
244
321
56
155
327
182
111
92
241
149
355
323
236
9
145
364
54
147
204
242
288
295
41
397
109
115
71
197
324
330
325
271
375
72
78
152
234
42
148
146
47
88
269
353
313
237
235
2
238
112
38
326
331
103
376
198
96
19
175
225
264
153
284
136
289
167
100
371
30
400
105
180
76
8
189
12
23
108
224
77
352
193
6
107
11
218
135
80
243
97
209
212
300
4
123
129
120
391
81
307
154
52
320
332
106
50
334
34
274
84
256
192
185
283
387
211
370
122
363
266
156
49
389
245
119
16
390
208
392
130
388
394
177
219
299
396
308
336
395
247
158
40
221
132
298
14
335
310
213
306
157
246
124
302
18
15
303
7
194
285
372
305
95
220
131
127
125
309
214
216
373
5
207
118
128
217
195
286
